NC_000014.9:+:61570538	ENST00000229465.10_1
NC_000003.12:+:10284428	ENST00000538717.1_1
NC_000003.12:-:109177364	ENST00000562158.1_1
NC_000003.12:+:112133498	ENST00000563632.1_1
NC_000003.12:-:49684982	ENST00000563780.1_1
NC_000003.12:-:139682563	ENST00000563865.1_1
NC_000003.12:-:131458597	ENST00000565095.1_1
NC_000003.12:-:32238561	ENST00000565519.1_1
NC_000003.12:-:160755152	ENST00000566372.1_1
NC_000003.12:+:20388249	ENST00000566804.1_1
NC_000003.12:-:128859777	ENST00000567253.1_1
NC_000003.12:-:140867782	ENST00000567488.1_1
NC_000003.12:-:146061239	ENST00000567714.1_1
NC_000003.12:-:134349528	ENST00000568384.1_1
NC_000003.12:-:47380814	ENST00000568593.1_1
NC_000003.12:+:44117405	ENST00000568686.1_1
NC_000003.12:-:186784113	ENST00000577781.1_1
NC_000003.12:-:54639374	ENST00000583516.1_1
NC_000003.12:+:142964176	ENST00000593321.5_1
NC_000003.12:+:18465992	ENST00000593444.5_1
NC_000003.12:+:142962927	ENST00000594095.1_1
NC_000003.12:+:24498625	ENST00000594183.1_2
NC_000003.12:+:195708115	ENST00000594446.5_1
NC_000003.12:-:37834743	ENST00000594579.1_1
NC_000003.12:-:15444068	ENST00000594820.5_1
NC_000003.12:-:125886076	ENST00000594843.1_1
NC_000003.12:+:181699574	ENST00000595084.2_1
NC_000003.12:-:107421340	ENST00000595232.2_1
NC_000003.12:+:69014020	ENST00000595925.1_2
NC_000003.12:-:15440779	ENST00000595975.1_1
NC_000003.12:+:18465983	ENST00000596277.5_1
NC_000003.12:-:186759267	ENST00000596329.3_1
NC_000003.12:-:186753754	ENST00000596632.1_1
NC_000003.12:+:69014020	ENST00000596659.5_2
NC_000003.12:+:195683743	ENST00000597034.5_1
NC_000003.12:+:69014020	ENST00000597366.5_2
NC_000003.12:+:181699574	ENST00000597651.5_1
NC_000003.12:-:125889074	ENST00000597749.2_1
NC_000003.12:-:15440779	ENST00000597949.1_1
NC_000003.12:+:69014020	ENST00000597950.5_1
NC_000003.12:+:142964176	ENST00000598139.5_2
NC_000003.12:+:18445260	ENST00000598149.5_1
NC_000003.12:+:18465983	ENST00000598688.5_1
NC_000003.12:+:179397326	ENST00000598857.1_1
NC_000003.12:+:195688060	ENST00000598992.5_1
NC_000003.12:-:125863072	ENST00000599176.5_1
NC_000003.12:-:125885967	ENST00000599350.5_1
NC_000003.12:+:195686291	ENST00000599448.5_1
NC_000003.12:+:46557398	ENST00000599511.1_1
NC_000003.12:-:107878075	ENST00000600240.5_1
NC_000003.12:-:125863072	ENST00000600280.1_1
NC_000003.12:-:42532318	ENST00000600342.5_1
NC_000003.12:+:195677784	ENST00000600527.5_1
NC_000003.12:+:179397326	ENST00000600539.1_1
NC_000003.12:-:125888852	ENST00000600712.5_1
NC_000003.12:+:181699574	ENST00000600962.5_1
NC_000003.12:+:69014020	ENST00000601511.5_1
NC_000003.12:-:107873025	ENST00000601930.5_1
NC_000003.12:-:125873847	ENST00000601985.5_1
NC_000003.12:-:65359723	ENST00000602316.1_1
NC_000003.12:-:169765058	ENST00000602385.1_1
NC_000003.12:+:9934942	ENST00000602411.1_1
NC_000003.12:+:9958802	ENST00000602436.1_1
NC_000003.12:+:179804063	ENST00000602704.1_1
NC_000003.12:-:9813096	ENST00000602768.1_1
NC_000003.12:+:169795284	ENST00000602835.1_1
NC_000003.12:+:169769650	ENST00000602879.1_1
NC_000003.12:+:169793495	ENST00000602913.1_1
NC_000003.12:-:177959830	ENST00000603299.1_1
NC_000003.12:+:10287942	ENST00000603771.1_1
NC_000003.12:+:129893864	ENST00000603884.5_1
NC_000003.12:-:7607896	ENST00000604028.1_1
NC_000003.12:+:129901851	ENST00000604747.1_1
NC_000003.12:-:33797159	ENST00000604982.1_1
NC_000003.12:-:37244194	ENST00000604992.1_1
NC_000003.12:-:33794144	ENST00000605502.1_1
NC_000003.12:-:33798518	ENST00000605513.1_1
NC_000003.12:-:188154097	ENST00000605573.1_1
NC_000003.12:+:129893864	ENST00000605698.1_1
NC_000003.12:+:129893864	ENST00000605830.5_1
NC_000003.12:+:64019310	ENST00000605919.1_1
NC_000003.12:+:44667412	ENST00000606008.1_1
NC_000003.12:+:27712918	ENST00000606069.1_1
NC_000003.12:+:158695367	ENST00000606185.1_1
NC_000003.12:+:57597740	ENST00000606192.5_1
NC_000003.12:+:50365362	ENST00000606259.5_1
NC_000003.12:+:11611538	ENST00000606330.1_1
NC_000003.12:-:12832727	ENST00000606447.1_1
NC_000003.12:+:16344343	ENST00000606713.1_1
NC_000003.12:-:107129968	ENST00000606742.5_1
NC_000003.12:+:158782514	ENST00000606839.1_1
NC_000003.12:+:48672333	ENST00000607025.1_1
NC_000003.12:+:3152289	ENST00000607052.1_1
NC_000003.12:+:50366206	ENST00000607088.5_1
NC_000003.12:-:36973671	ENST00000607089.1_1
NC_000003.12:-:64008691	ENST00000607115.1_1
NC_000003.12:+:50365362	ENST00000607121.5_1
NC_000003.12:+:49029279	ENST00000607245.1_1
NC_000003.12:+:57597740	ENST00000607297.1_1
NC_000003.12:+:50367465	ENST00000607362.1_1
NC_000003.12:+:16339342	ENST00000607363.1_1
NC_000003.12:+:158736442	ENST00000607426.1_1
NC_000003.12:+:112307121	ENST00000607456.1_1
NC_000003.12:+:16314525	ENST00000607464.1_1
NC_000003.12:-:44338332	ENST00000607510.1_1
NC_000003.12:+:57078905	ENST00000607541.1_1
NC_000003.12:+:50365362	ENST00000607583.1_1
NC_000003.12:+:27637700	ENST00000607601.1_1
NC_000003.12:-:53798018	ENST00000607740.1_1
NC_000003.12:+:37182073	ENST00000607744.1_1
NC_000003.12:+:108125047	ENST00000607746.1_1
NC_000003.12:+:57597740	ENST00000607782.1_1
NC_000003.12:-:53861575	ENST00000607783.1_1
NC_000003.12:+:142964176	ENST00000607937.1_1
NC_000003.12:-:195913682	ENST00000607976.1_1
NC_000003.12:-:182921937	ENST00000608000.1_1
NC_000003.12:+:122416205	ENST00000608015.1_1
NC_000003.12:-:99806057	ENST00000608028.1_1
NC_000003.12:-:24499579	ENST00000608068.1_1
NC_000003.12:+:181971214	ENST00000608102.1_1
NC_000003.12:-:184135232	ENST00000608135.1_1
NC_000003.12:+:75435338	ENST00000608169.5_1
NC_000003.12:-:197506075	ENST00000608206.1_1
NC_000003.12:-:184135232	ENST00000608232.5_1
NC_000003.12:+:122416205	ENST00000608346.1_1
NC_000003.12:+:142964058	ENST00000608349.5_1
NC_000003.12:+:195639990	ENST00000608379.1
NC_000003.12:-:75580283	ENST00000608389.1_1
NC_000003.12:-:152269545	ENST00000608395.1_1
NC_000003.12:-:15453956	ENST00000608408.2_1
NC_000003.12:+:123283593	ENST00000608436.1_1
NC_000003.12:+:122416205	ENST00000608465.5_1
NC_000003.12:-:139350207	ENST00000608472.1_1
NC_000003.12:+:197645669	ENST00000608482.1_1
NC_000003.12:-:125889018	ENST00000608488.1_1
NC_000003.12:-:154039665	ENST00000608560.3_1
NC_000003.12:+:50669438	ENST00000608605.1_1
NC_000003.12:-:72100859	ENST00000608654.5_1
NC_000003.12:+:195683743	ENST00000608699.3_1
NC_000003.12:+:123715851	ENST00000608701.1_1
NC_000003.12:+:75447165	ENST00000608707.1_1
NC_000003.12:+:195699055	ENST00000608737.3_1
NC_000003.12:+:122416205	ENST00000608756.5_1
NC_000003.12:-:179583382	ENST00000608818.1_1
NC_000003.12:-:133543465	ENST00000608823.1_1
NC_000003.12:-:42533255	ENST00000608869.1_1
NC_000003.12:+:129123223	ENST00000608909.1_1
NC_000003.12:+:196250542	ENST00000608995.1_1
NC_000003.12:+:123277353	ENST00000609005.1_1
NC_000003.12:+:168928169	ENST00000609103.1_1
NC_000003.12:+:168927475	ENST00000609121.1_1
NC_000003.12:-:129164208	ENST00000609183.1_1
NC_000003.12:-:156524490	ENST00000609190.1_1
NC_000003.12:-:183811146	ENST00000609195.1_1
NC_000003.12:+:50670688	ENST00000609204.1_1
NC_000003.12:+:184741937	ENST00000609211.1_1
NC_000003.12:+:58329965	ENST00000609225.1_1
NC_000003.12:-:184134184	ENST00000609288.1_1
NC_000003.12:+:107430893	ENST00000609293.1_1
NC_000003.12:-:125889074	ENST00000609312.3_1
NC_000003.12:+:18463646	ENST00000609327.2_1
NC_000003.12:-:125889000	ENST00000609352.5_1
NC_000003.12:+:122416205	ENST00000609469.5_1
NC_000003.12:+:184742818	ENST00000609524.1_1
NC_000003.12:-:136839539	ENST00000609553.1_1
NC_000003.12:-:119498410	ENST00000609598.1_1
NC_000003.12:-:112991262	ENST00000609673.1_1
NC_000003.12:-:186745834	ENST00000609726.5_1
NC_000003.12:-:194637663	ENST00000609789.1_1
NC_000003.12:-:183810547	ENST00000609871.5_1
NC_000003.12:+:184734075	ENST00000610001.1_1
NC_000003.12:+:18462881	ENST00000610002.4_1
NC_000003.12:-:179584609	ENST00000610007.1_1
NC_000003.12:-:15443559	ENST00000610011.1_1
NC_000003.12:-:42533255	ENST00000610022.1_1
NC_000003.12:+:196475249	ENST00000610042.1_1
NC_000003.12:+:125774714	ENST00000610060.1_1
NC_000003.12:+:197789700	ENST00000610089.1_1
NC_000003.12:+:75452197	ENST00000610109.1_1
NC_000003.12:+:122887200	ENST00000610128.2_1
NC_000003.12:-:107862037	ENST00000611829.4_1
NC_000003.12:-:107873007	ENST00000612802.4_1
NC_000003.12:+:71581644	ENST00000613067.1_1
NC_000003.12:+:181952389	ENST00000614303.3_1
NC_000003.12:-:125853646	ENST00000614362.1_1
NC_000003.12:+:46557404	ENST00000614743.1_1
NC_000003.12:-:4979923	ENST00000615178.4_1
NC_000003.12:+:195688060	ENST00000615493.4_1
NC_000003.12:-:125866201	ENST00000616043.1_1
NC_000003.12:+:18013226	ENST00000616960.4_1
NC_000003.12:-:125861798	ENST00000617582.1_1
NC_000003.12:-:72084640	ENST00000618391.1_1
NC_000003.12:+:195699055	ENST00000618708.3_1
NC_000003.12:-:71289615	ENST00000620572.1_1
NC_000003.12:-:125861799	ENST00000622381.4_1
NC_000003.12:+:153484495	ENST00000623038.1_1
NC_000003.12:+:45749627	ENST00000623173.1_1
NC_000003.12:-:36822497	ENST00000623207.1_1
NC_000003.12:-:154337046	ENST00000623249.1_1
NC_000003.12:-:36821432	ENST00000623312.1_1
NC_000003.12:-:141938546	ENST00000623415.1_1
NC_000003.12:+:53046135	ENST00000623443.1_1
NC_000003.12:-:112528141	ENST00000623625.1_1
NC_000003.12:-:128915059	ENST00000624189.1_1
NC_000003.12:+:47346950	ENST00000624214.1_1
NC_000003.12:-:52848552	ENST00000624222.1_1
NC_000003.12:+:18013655	ENST00000624232.1_1
NC_000003.12:-:52289275	ENST00000624537.1_1
NC_000003.12:-:51953901	ENST00000624646.1_1
NC_000003.12:-:144445843	ENST00000624647.1_1
NC_000003.12:-:124793103	ENST00000624807.1_1
NC_000003.12:-:146506559	ENST00000624849.1_1
NC_000003.12:+:138482462	ENST00000624916.1_1
NC_000003.12:+:195698261	ENST00000625338.1_1
NC_000003.12:-:40309511	ENST00000625390.2_1
NC_000003.12:-:125915921	ENST00000625484.1_1
NC_000003.12:+:18472362	ENST00000625515.2_1
NC_000003.12:+:42704154	ENST00000625517.1_1
NC_000003.12:-:42852445	ENST00000625589.2_1
NC_000003.12:+:195681988	ENST00000625632.2_1
NC_000003.12:+:64583313	ENST00000625636.1_1
NC_000003.12:+:195681869	ENST00000625882.2_1
NC_000003.12:+:195680892	ENST00000626089.2_1
NC_000003.12:+:195686291	ENST00000626156.1_1
NC_000003.12:+:195693242	ENST00000626178.2_1
NC_000003.12:+:195708115	ENST00000626220.2_1
NC_000003.12:-:42532318	ENST00000626234.2_1
NC_000003.12:-:186743812	ENST00000626306.1_1
NC_000003.12:-:125916383	ENST00000626312.1_1
NC_000003.12:-:125915921	ENST00000626334.1_1
NC_000003.12:-:63911771	ENST00000626439.1_1
NC_000003.12:+:195686291	ENST00000626569.2_1
NC_000003.12:-:186710566	ENST00000626649.2_1
NC_000003.12:+:14148597	ENST00000626655.2_1
NC_000003.12:+:195689425	ENST00000626677.1_1
NC_000003.12:+:195682371	ENST00000626706.1_1
NC_000003.12:+:195708115	ENST00000626852.2_1
NC_000003.12:+:195688060	ENST00000626870.2_1
NC_000003.12:-:186760557	ENST00000626978.2_1
NC_000003.12:-:42532318	ENST00000627014.2_1
NC_000003.12:+:14148402	ENST00000627116.2_1
NC_000003.12:+:142960673	ENST00000627207.2_1
NC_000003.12:+:14149863	ENST00000627385.1_1
NC_000003.12:+:181699574	ENST00000627501.2_1
NC_000003.12:+:181699574	ENST00000627530.2_1
NC_000003.12:+:181701427	ENST00000627738.1_1
NC_000003.12:+:195683743	ENST00000627767.1_1
NC_000003.12:+:195708115	ENST00000627863.2_1
NC_000003.12:-:125910324	ENST00000628013.2_1
NC_000003.12:-:42532318	ENST00000628222.2_1
NC_000003.12:-:186743812	ENST00000628253.2_1
NC_000003.12:-:40309511	ENST00000628298.2_1
NC_000003.12:+:181699574	ENST00000628347.1_1
NC_000003.12:+:14145373	ENST00000628412.1_2
NC_000003.12:+:14145370	ENST00000628446.2_1
NC_000003.12:-:125915921	ENST00000628476.1_1
NC_000003.12:+:181699574	ENST00000628496.2_1
NC_000003.12:+:14149842	ENST00000628791.1_1
NC_000003.12:+:195689337	ENST00000628823.2_1
NC_000003.12:-:186743812	ENST00000628858.2_1
NC_000003.12:-:186744865	ENST00000628928.2_1
NC_000003.12:+:18465983	ENST00000628963.2_1
NC_000003.12:+:14145370	ENST00000628978.1_1
NC_000003.12:+:195708115	ENST00000628982.1_1
NC_000003.12:-:40309511	ENST00000629217.2_1
NC_000003.12:+:87089283	ENST00000629295.1_1
NC_000003.12:-:29642808	ENST00000629296.2_1
NC_000003.12:+:195708115	ENST00000629511.2_1
NC_000003.12:+:14145373	ENST00000629708.2_1
NC_000003.12:-:40309511	ENST00000629723.1_1
NC_000003.12:+:50337511	ENST00000629828.1_1
NC_000003.12:-:186760463	ENST00000629954.2_1
NC_000003.12:+:18527182	ENST00000629984.2_1
NC_000003.12:+:195688060	ENST00000629990.1_1
NC_000003.12:-:37861767	ENST00000630010.2_1
NC_000003.12:+:195686291	ENST00000630170.2_1
NC_000003.12:+:18526430	ENST00000630271.2_1
NC_000003.12:-:186695981	ENST00000630315.2_1
NC_000003.12:-:42532318	ENST00000630335.2_1
NC_000003.12:+:195688521	ENST00000630417.2_1
NC_000003.12:+:18527187	ENST00000630609.1_1
NC_000003.12:+:195708115	ENST00000630675.2_1
NC_000003.12:+:195706695	ENST00000630830.1_1
NC_000003.12:+:181699574	ENST00000631025.2_1
NC_000003.12:-:40309511	ENST00000631175.2_1
NC_000003.12:+:195708115	ENST00000631263.2_1
NC_000003.12:+:18465983	ENST00000631285.2_1
NC_000003.12:+:195677755	ENST00000631288.2_1
NC_000003.12:-:186743790	ENST00000631299.1_1
NC_000003.12:-:42532318	ENST00000631311.2_1
NC_000003.12:-:36825157	ENST00000631338.1_1
NC_000003.12:-:127571837	ENST00000634543.1_1
NC_000003.12:+:20186414	ENST00000634618.1_1
NC_000003.12:+:20732384	ENST00000634837.1_1
NC_000003.12:-:21226304	ENST00000634947.1_1
NC_000003.12:+:14602192	ENST00000635800.1_1
NC_000003.12:-:29280898	ENST00000635847.1_1
NC_000003.12:-:46423637	ENST00000635852.1_1
NC_000003.12:+:187291328	ENST00000636210.1_1
NC_000003.12:-:181700610	ENST00000636224.1_1
NC_000003.12:+:46574534	ENST00000542931.5_1
NC_000003.12:-:109337516	ENST00000335658.6_1
NC_000003.12:+:46577787	ENST00000493282.5_1
NC_000003.12:+:181711925	ENST00000325404.2_1
NC_000003.12:+:32818037	ENST00000383763.5_1
NC_000003.12:-:109337516	ENST00000495679.5_1
NC_000003.12:-:109330738	ENST00000475135.1_1
NC_000003.12:+:46577244	ENST00000296145.5_1
NC_000003.12:-:109337516	ENST00000463966.5_1
NC_000003.12:-:146460441	ENST00000463633.5_1
NC_000003.12:-:27722707	ENST00000461503.2_1
NC_000003.12:-:27722322	ENST00000295743.8_1
NC_000003.12:-:134029924	ENST00000310926.8_1
NC_000003.12:-:139539585	ENST00000619087.4_1
NC_000003.12:-:139539720	ENST00000232219.6_1
NC_000003.12:-:139518461	ENST00000474490.1_1
NC_000003.12:+:170421225	ENST00000489485.5_1
NC_000024.10:-:18878227	ENST00000324446.3_1
NC_000024.10:-:19077359	ENST00000331787.2_1
NC_000024.10:+:320990	ENST00000391707.7_1_PAR_Y
NC_000024.10:+:12662352	ENST00000417071.1_1
NC_000024.10:+:1453731	ENST00000419737.7_1_PAR_Y
NC_000024.10:+:1451950	ENST00000420411.7_1_PAR_Y
NC_000024.10:+:1451465	ENST00000425740.7_1_PAR_Y
NC_000024.10:+:4036475	ENST00000426699.1_1
NC_000024.10:+:1447280	ENST00000430235.7_1_PAR_Y
NC_000024.10:+:1396427	ENST00000434938.7_1_PAR_Y
NC_000024.10:-:2336409	ENST00000437244.6_1_PAR_Y
NC_000024.10:-:7701246	ENST00000437686.1_1
NC_000024.10:+:12662352	ENST00000440408.5_1
NC_000024.10:+:1451465	ENST00000443929.6_1_PAR_Y
NC_000024.10:-:19077359	ENST00000447937.1_1
NC_000024.10:-:19075994	ENST00000452584.5_1
NC_000024.10:-:19077359	ENST00000454875.1_1
NC_000024.10:+:12662352	ENST00000457658.5_1
NC_000024.10:-:21044723	ENST00000527562.1_1
NC_000024.10:-:19694381	ENST00000566193.1_1
NC_000024.10:+:1453731	ENST00000602357.6_1_PAR_Y
NC_000024.10:-:2935072	ENST00000611750.1_1
NC_000024.10:+:6918682	ENST00000620503.1_1
NC_000024.10:-:4997718	ENST00000622595.1_1
NC_000024.10:+:419157	ENST00000627627.3_1_PAR_Y
NC_000021.9:+:28013363	ENST00000324988.3_1
NC_000021.9:+:45234339	ENST00000328344.2_1
NC_000021.9:-:39612881	ENST00000329618.6_1
NC_000021.9:+:44517555	ENST00000330490.3_1
NC_000021.9:-:44939885	ENST00000330551.3_1
NC_000021.9:-:32575880	ENST00000334165.4_1
NC_000021.9:+:44517641	ENST00000354333.5_1
NC_000021.9:+:26405942	ENST00000357401.3_1
NC_000021.9:-:39612790	ENST00000380604.7_1
NC_000021.9:-:39612790	ENST00000380612.8_1
NC_000021.9:+:33948918	ENST00000381181.1_1
NC_000021.9:+:32772149	ENST00000382375.8_1
NC_000021.9:+:32772149	ENST00000382378.5_1
NC_000021.9:+:36360218	ENST00000397184.2_1
NC_000021.9:-:44939936	ENST00000397841.5_1
NC_000021.9:+:33931613	ENST00000400353.6_1
NC_000021.9:+:45288081	ENST00000400362.2_1
NC_000021.9:-:25333824	ENST00000409758.1_1
NC_000021.9:-:44160083	ENST00000411694.1_1
NC_000021.9:+:44175454	ENST00000411956.1_1
NC_000021.9:-:33266260	ENST00000411998.1_1
NC_000021.9:-:41715774	ENST00000412102.5_1
NC_000021.9:-:14882003	ENST00000412426.5_1
NC_000021.9:+:28539340	ENST00000412526.5_1
NC_000021.9:+:42009187	ENST00000412906.5_1
NC_000021.9:+:29760394	ENST00000413131.1_1
NC_000021.9:-:18753027	ENST00000414582.1_1
NC_000021.9:+:46229230	ENST00000414659.5_1
NC_000021.9:-:32197884	ENST00000414877.1_1
NC_000021.9:+:46185167	ENST00000415026.1_1
NC_000021.9:-:38957241	ENST00000415824.1_1
NC_000021.9:+:42496571	ENST00000416179.1_1
NC_000021.9:-:22018155	ENST00000416327.5_1
NC_000021.9:-:45341901	ENST00000416722.1_1
NC_000021.9:-:39006869	ENST00000417335.1_1
NC_000021.9:+:44801879	ENST00000417820.1_1
NC_000021.9:-:14882003	ENST00000418954.2_1
NC_000021.9:-:20803086	ENST00000419299.1_1
NC_000021.9:-:39011146	ENST00000419664.1_1
NC_000021.9:-:25518539	ENST00000419694.1_1
NC_000021.9:+:39727692	ENST00000419826.2_1
NC_000021.9:+:34745839	ENST00000419921.1_1
NC_000021.9:+:46229230	ENST00000420074.1_1
NC_000021.9:-:27448605	ENST00000420186.2_1
NC_000021.9:-:42782228	ENST00000420273.2_1
NC_000021.9:+:29193459	ENST00000420364.1_1
NC_000021.9:+:34745839	ENST00000420877.1_1
NC_000021.9:+:26390133	ENST00000421771.1_1
NC_000021.9:+:46229230	ENST00000421927.1_1
NC_000021.9:-:44330150	ENST00000422357.5_1
NC_000021.9:+:36104872	ENST00000422473.1_1
NC_000021.9:+:39315707	ENST00000423274.2_1
NC_000021.9:-:44425595	ENST00000423310.2_1
NC_000021.9:+:28090131	ENST00000423808.2_1
NC_000021.9:-:44207403	ENST00000423967.1_1
NC_000021.9:+:25055535	ENST00000424017.1_1
NC_000021.9:+:45593653	ENST00000424569.1_1
NC_000021.9:-:37193925	ENST00000424733.1_1
NC_000021.9:-:44160083	ENST00000424921.1_1
NC_000021.9:-:43141649	ENST00000424933.1_1
NC_000021.9:+:27722354	ENST00000425376.5_1
NC_000021.9:+:44339448	ENST00000426029.1_1
NC_000021.9:+:28048404	ENST00000426534.2_1
NC_000021.9:-:44455286	ENST00000426578.1_1
NC_000021.9:+:25127469	ENST00000426609.1_1
NC_000021.9:+:34205044	ENST00000427022.1_1
NC_000021.9:+:33931160	ENST00000427447.5_1
NC_000021.9:-:32849922	ENST00000427911.1_1
NC_000021.9:+:36445839	ENST00000428667.1_1
NC_000021.9:+:17793442	ENST00000428689.5_1
NC_000021.9:+:14027442	ENST00000428809.5_1
NC_000021.9:+:34180708	ENST00000428914.2_1
NC_000021.9:+:26378552	ENST00000429340.1_1
NC_000021.9:-:38747459	ENST00000429621.1_1
NC_000021.9:+:36966458	ENST00000430068.1_2
NC_000021.9:+:44510723	ENST00000430181.1_1
NC_000021.9:-:46254511	ENST00000430259.1_1
NC_000021.9:+:14918534	ENST00000430391.1_1
NC_000021.9:-:36701741	ENST00000430607.1_1
NC_000021.9:+:34179832	ENST00000430922.3_1
NC_000021.9:-:42836934	ENST00000431150.1_1
NC_000021.9:-:41877974	ENST00000432411.1_1
NC_000021.9:+:14027442	ENST00000432621.5_1
NC_000021.9:+:46229230	ENST00000432735.5_1
NC_000021.9:+:41716279	ENST00000432830.1_1
NC_000021.9:-:36150364	ENST00000432988.1_1
NC_000021.9:+:31559234	ENST00000433071.2_1
NC_000021.9:+:23477641	ENST00000433101.1_1
NC_000021.9:-:28170142	ENST00000433303.1_1
NC_000021.9:+:27954904	ENST00000433344.1_1
NC_000021.9:+:45293211	ENST00000433465.1_1
NC_000021.9:+:24043257	ENST00000434859.1_1
NC_000021.9:-:37719568	ENST00000435001.1_1
NC_000021.9:-:26350633	ENST00000435878.1_1
NC_000021.9:+:43465158	ENST00000436359.1_1
NC_000021.9:+:14971470	ENST00000436429.1_1
NC_000021.9:-:18760012	ENST00000437492.5_1
NC_000021.9:+:44201290	ENST00000437557.1_1
NC_000021.9:+:32728114	ENST00000440052.5_1
NC_000021.9:-:34375361	ENST00000440403.1_1
NC_000021.9:+:17438877	ENST00000440664.5_1
NC_000021.9:-:39029127	ENST00000440714.1_1
NC_000021.9:+:45593653	ENST00000441095.2_1
NC_000021.9:-:43479309	ENST00000441283.1_1
NC_000021.9:+:44921069	ENST00000441379.5_1
NC_000021.9:-:24952156	ENST00000441666.5_1
NC_000021.9:+:46462353	ENST00000442434.1_1
NC_000021.9:+:27724799	ENST00000442550.1_1
NC_000021.9:-:42561933	ENST00000442605.1_1
NC_000021.9:+:22209925	ENST00000444130.1_1
NC_000021.9:+:26416509	ENST00000444306.1_1
NC_000021.9:-:16815689	ENST00000444868.2_1
NC_000021.9:+:46247032	ENST00000444966.1_1
NC_000021.9:+:46229230	ENST00000444998.1_1
NC_000021.9:+:45336707	ENST00000445242.1_1
NC_000021.9:-:46252880	ENST00000447037.1_1
NC_000021.9:-:42925629	ENST00000447535.1_1
NC_000021.9:+:14027442	ENST00000448463.1_1
NC_000021.9:-:31659503	ENST00000449339.1_1
NC_000021.9:+:44485570	ENST00000449713.1_1
NC_000021.9:+:15066122	ENST00000449746.1_1
NC_000021.9:-:29371225	ENST00000449923.1_1
NC_000021.9:-:32308707	ENST00000450936.1_1
NC_000021.9:+:44506807	ENST00000451035.2_1
NC_000021.9:-:21975680	ENST00000452500.1_1
NC_000021.9:-:28228687	ENST00000453420.5_1
NC_000021.9:+:32277863	ENST00000453549.1_1
NC_000021.9:+:24428737	ENST00000453784.2_1
NC_000021.9:+:45288081	ENST00000454115.6_1
NC_000021.9:-:14753457	ENST00000454128.2_1
NC_000021.9:-:24943979	ENST00000454182.5_1
NC_000021.9:-:46097644	ENST00000454245.1_1
NC_000021.9:+:32772149	ENST00000454365.1_1
NC_000021.9:+:17808945	ENST00000454737.1_1
NC_000021.9:+:26158091	ENST00000455275.1_1
NC_000021.9:+:29748175	ENST00000455392.6_1
NC_000021.9:+:46229230	ENST00000455567.1_1
NC_000021.9:+:25561825	ENST00000456917.1_1
NC_000021.9:+:36005337	ENST00000457157.2_1
