ENST00000493797.1_1	RP11-34P13.14	ENST00000423372.3	AL627309.1
ENST00000467458.2_1	PRKAG2-AS1	ENST00000287878.8_1	PRKAG2
ENST00000467458.2_1	PRKAG2-AS1	ENST00000481434.5_1	PRKAG2
ENST00000608317.1_1	PAXIP1-AS1	ENST00000419436.1_1	PAXIP1
ENST00000608317.1_1	PAXIP1-AS1	ENST00000397192.5_1	PAXIP1
ENST00000608317.1_1	PAXIP1-AS1	ENST00000404141.5_1	PAXIP1
ENST00000608317.1_1	PAXIP1-AS1	ENST00000457196.5_1	PAXIP1
ENST00000609974.1_1	AC144652.1	ENST00000340368.8_1	INSIG1
ENST00000609974.1_1	AC144652.1	ENST00000344756.8_1	INSIG1
ENST00000609974.1_1	AC144652.1	ENST00000425172.1_1	INSIG1
ENST00000609974.1_1	AC144652.1	ENST00000342407.5_1	INSIG1
ENST00000637398.1_1	RP5-912I13.2	ENST00000287912.7_1	RBM33
ENST00000637398.1_1	RP5-912I13.2	ENST00000401878.7_1	RBM33
ENST00000637398.1_1	RP5-912I13.2	ENST00000392759.7_1	RBM33
ENST00000460022.6_2	AC009403.2	ENST00000287912.7_1	RBM33
ENST00000460022.6_2	AC009403.2	ENST00000401878.7_1	RBM33
ENST00000460022.6_2	AC009403.2	ENST00000392759.7_1	RBM33
ENST00000635770.1_1	RP5-912I13.2	ENST00000287912.7_1	RBM33
ENST00000635770.1_1	RP5-912I13.2	ENST00000401878.7_1	RBM33
ENST00000635770.1_1	RP5-912I13.2	ENST00000392759.7_1	RBM33
ENST00000401694.4_1	AC009403.2	ENST00000287912.7_1	RBM33
ENST00000401694.4_1	AC009403.2	ENST00000401878.7_1	RBM33
ENST00000401694.4_1	AC009403.2	ENST00000392759.7_1	RBM33
ENST00000469539.1_1	AC009403.2	ENST00000287912.7_1	RBM33
ENST00000469539.1_1	AC009403.2	ENST00000401878.7_1	RBM33
ENST00000469539.1_1	AC009403.2	ENST00000392759.7_1	RBM33
ENST00000474963.1_1	AC009403.2	ENST00000287912.7_1	RBM33
ENST00000474963.1_1	AC009403.2	ENST00000401878.7_1	RBM33
ENST00000474963.1_1	AC009403.2	ENST00000392759.7_1	RBM33
ENST00000636307.1_1	RP5-912I13.2	ENST00000287912.7_1	RBM33
ENST00000636307.1_1	RP5-912I13.2	ENST00000401878.7_1	RBM33
ENST00000636307.1_1	RP5-912I13.2	ENST00000392759.7_1	RBM33
ENST00000472015.2_1	AC009403.2	ENST00000287912.7_1	RBM33
ENST00000472015.2_1	AC009403.2	ENST00000401878.7_1	RBM33
ENST00000472015.2_1	AC009403.2	ENST00000392759.7_1	RBM33
ENST00000435354.1_1	LINC01006	ENST00000404282.6_1	RNF32
ENST00000435354.1_1	LINC01006	ENST00000439609.5_1	RNF32
ENST00000435354.1_1	LINC01006	ENST00000432459.6_1	RNF32
ENST00000435354.1_1	LINC01006	ENST00000469382.1_1	RNF32
ENST00000435354.1_1	LINC01006	ENST00000317955.9_1	RNF32
ENST00000435354.1_1	LINC01006	ENST00000405335.5_1	RNF32
ENST00000435354.1_1	LINC01006	ENST00000311822.12_1	RNF32
ENST00000418309.1_1	LINC01006	ENST00000404282.6_1	RNF32
ENST00000418309.1_1	LINC01006	ENST00000439609.5_1	RNF32
ENST00000418309.1_1	LINC01006	ENST00000432459.6_1	RNF32
ENST00000418309.1_1	LINC01006	ENST00000469382.1_1	RNF32
ENST00000418309.1_1	LINC01006	ENST00000317955.9_1	RNF32
ENST00000418309.1_1	LINC01006	ENST00000405335.5_1	RNF32
ENST00000418309.1_1	LINC01006	ENST00000311822.12_1	RNF32
ENST00000458645.5_1	LINC01006	ENST00000404282.6_1	RNF32
ENST00000458645.5_1	LINC01006	ENST00000439609.5_1	RNF32
ENST00000458645.5_1	LINC01006	ENST00000432459.6_1	RNF32
ENST00000458645.5_1	LINC01006	ENST00000469382.1_1	RNF32
ENST00000458645.5_1	LINC01006	ENST00000317955.9_1	RNF32
ENST00000458645.5_1	LINC01006	ENST00000405335.5_1	RNF32
ENST00000458645.5_1	LINC01006	ENST00000311822.12_1	RNF32
ENST00000333319.6_1	LINC01006	ENST00000404282.6_1	RNF32
ENST00000333319.6_1	LINC01006	ENST00000439609.5_1	RNF32
ENST00000333319.6_1	LINC01006	ENST00000432459.6_1	RNF32
ENST00000333319.6_1	LINC01006	ENST00000469382.1_1	RNF32
ENST00000333319.6_1	LINC01006	ENST00000317955.9_1	RNF32
ENST00000333319.6_1	LINC01006	ENST00000405335.5_1	RNF32
ENST00000333319.6_1	LINC01006	ENST00000311822.12_1	RNF32
ENST00000624071.1_1	LINC01006	ENST00000404282.6_1	RNF32
ENST00000624071.1_1	LINC01006	ENST00000439609.5_1	RNF32
ENST00000624071.1_1	LINC01006	ENST00000432459.6_1	RNF32
ENST00000624071.1_1	LINC01006	ENST00000469382.1_1	RNF32
ENST00000624071.1_1	LINC01006	ENST00000317955.9_1	RNF32
ENST00000624071.1_1	LINC01006	ENST00000405335.5_1	RNF32
ENST00000624071.1_1	LINC01006	ENST00000311822.12_1	RNF32
ENST00000455709.1_1	AC005534.8	ENST00000463028.1_1	RNF32
ENST00000480284.1_1	MNX1-AS1	ENST00000252971.10_1	MNX1
ENST00000624122.1_1	RP11-331D5.2	ENST00000444154.1	AC006372.1
ENST00000609090.1_1	RP5-855D21.3	ENST00000320552.6_1	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000521145.5_2	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000523418.5_1	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000308811.8_1	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000523162.5_1	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000522866.5_2	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000398612.2_1	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000518414.5_2	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000521270.5_2	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000518320.6_1	ZNF596
ENST00000609090.1_1	RP5-855D21.3	ENST00000521238.2_1	ZNF596
ENST00000631653.1_1	RP11-43A14.2	ENST00000637795.1_1	DLGAP2
ENST00000631653.1_1	RP11-43A14.2	ENST00000522092.5_2	DLGAP2
ENST00000631653.1_1	RP11-43A14.2	ENST00000520816.1_2	DLGAP2
ENST00000631653.1_1	RP11-43A14.2	ENST00000577187.5_1	DLGAP2
ENST00000631653.1_1	RP11-43A14.2	ENST00000518277.1_1	ERICH1
ENST00000518481.1_1	CTD-2336O2.1	ENST00000331222.5_2	CLN8
ENST00000518481.1_1	CTD-2336O2.1	ENST00000519254.2_2	CLN8
ENST00000518481.1_1	CTD-2336O2.1	ENST00000635751.1_1	CLN8
ENST00000518481.1_1	CTD-2336O2.1	ENST00000636934.1_1	CLN8
ENST00000518481.1_1	CTD-2336O2.1	ENST00000637156.1_1	CLN8
ENST00000518481.1_1	CTD-2336O2.1	ENST00000635970.1_1	CLN8
ENST00000518481.1_1	CTD-2336O2.1	ENST00000637083.1_1	CLN8
ENST00000518481.1_1	CTD-2336O2.1	ENST00000520991.3_2	CLN8
ENST00000518822.1_1	CTD-2336O2.1	ENST00000331222.5_2	CLN8
ENST00000518822.1_1	CTD-2336O2.1	ENST00000519254.2_2	CLN8
ENST00000518822.1_1	CTD-2336O2.1	ENST00000635751.1_1	CLN8
ENST00000518822.1_1	CTD-2336O2.1	ENST00000636934.1_1	CLN8
ENST00000518822.1_1	CTD-2336O2.1	ENST00000637156.1_1	CLN8
ENST00000518822.1_1	CTD-2336O2.1	ENST00000635970.1_1	CLN8
ENST00000518822.1_1	CTD-2336O2.1	ENST00000637083.1_1	CLN8
ENST00000518822.1_1	CTD-2336O2.1	ENST00000520991.3_2	CLN8
ENST00000518822.1_1	CTD-2336O2.1	ENST00000637594.1_1	CLN8
ENST00000517959.1_1	CTD-2336O2.1	ENST00000331222.5_2	CLN8
ENST00000517959.1_1	CTD-2336O2.1	ENST00000519254.2_2	CLN8
ENST00000517959.1_1	CTD-2336O2.1	ENST00000635751.1_1	CLN8
ENST00000517959.1_1	CTD-2336O2.1	ENST00000636934.1_1	CLN8
ENST00000517959.1_1	CTD-2336O2.1	ENST00000637156.1_1	CLN8
ENST00000517959.1_1	CTD-2336O2.1	ENST00000635970.1_1	CLN8
ENST00000517959.1_1	CTD-2336O2.1	ENST00000637083.1_1	CLN8
ENST00000517959.1_1	CTD-2336O2.1	ENST00000520991.3_2	CLN8
ENST00000517959.1_1	CTD-2336O2.1	ENST00000637594.1_1	CLN8
ENST00000517676.1_1	RP11-439C15.4	ENST00000320248.3_1	KBTBD11
ENST00000521498.1_1	RP11-439C15.4	ENST00000320248.3_1	KBTBD11
ENST00000605539.1_1	RP11-439C15.5	ENST00000320248.3_1	KBTBD11
ENST00000606853.1_1	RP11-115C21.2	ENST00000344683.9_1	MCPH1
ENST00000606853.1_1	RP11-115C21.2	ENST00000519480.5_1	MCPH1
ENST00000606853.1_1	RP11-115C21.2	ENST00000522905.1_1	MCPH1
ENST00000500118.2_1	RP11-115C21.2	ENST00000344683.9_1	MCPH1
ENST00000500118.2_1	RP11-115C21.2	ENST00000519480.5_1	MCPH1
ENST00000500118.2_1	RP11-115C21.2	ENST00000522905.1_1	MCPH1
ENST00000523225.1_1	RP11-115C21.2	ENST00000344683.9_1	MCPH1
ENST00000523225.1_1	RP11-115C21.2	ENST00000519480.5_1	MCPH1
ENST00000523225.1_1	RP11-115C21.2	ENST00000522905.1_1	MCPH1
ENST00000525186.1_1	MCPH1-AS1	ENST00000285518.10_1	AGPAT5
ENST00000525186.1_1	MCPH1-AS1	ENST00000523234.5_1	AGPAT5
ENST00000525186.1_1	MCPH1-AS1	ENST00000518327.1_1	AGPAT5
ENST00000525186.1_1	MCPH1-AS1	ENST00000523586.1_1	AGPAT5
ENST00000522897.1_1	MCPH1-AS1	ENST00000285518.10_1	AGPAT5
ENST00000522897.1_1	MCPH1-AS1	ENST00000523234.5_1	AGPAT5
ENST00000522897.1_1	MCPH1-AS1	ENST00000518327.1_1	AGPAT5
ENST00000522897.1_1	MCPH1-AS1	ENST00000523586.1_1	AGPAT5
ENST00000527490.1_1	MCPH1-AS1	ENST00000285518.10_1	AGPAT5
ENST00000527490.1_1	MCPH1-AS1	ENST00000523234.5_1	AGPAT5
ENST00000527490.1_1	MCPH1-AS1	ENST00000518327.1_1	AGPAT5
ENST00000527490.1_1	MCPH1-AS1	ENST00000523586.1_1	AGPAT5
ENST00000500823.2_1	GS1-24F4.2	ENST00000618990.4_1	XKR5
ENST00000500823.2_1	GS1-24F4.2	ENST00000618742.2_1	XKR5
ENST00000518496.5_1	RP11-10A14.4	ENST00000519699.1_1	PPP1R3B
ENST00000517816.1_1	RP11-10A14.4	ENST00000519699.1_1	PPP1R3B
ENST00000521718.1_1	RP11-10A14.4	ENST00000519699.1_1	PPP1R3B
ENST00000607598.2_1	RP11-375N15.2	ENST00000310430.10_1	TNKS
ENST00000607598.2_1	RP11-375N15.2	ENST00000520408.5_1	TNKS
ENST00000607598.2_1	RP11-375N15.2	ENST00000522110.1_1	TNKS
ENST00000562143.1_1	RP11-1E4.1	ENST00000317173.8_1	MSRA
ENST00000562143.1_1	RP11-1E4.1	ENST00000441698.6_1	MSRA
ENST00000562143.1_1	RP11-1E4.1	ENST00000518255.5_1	MSRA
ENST00000519568.1_1	CTD-2135J3.3	ENST00000304501.1_1	SOX7
ENST00000522026.1_1	RP11-177H2.2	ENST00000524114.5_2	PINX1
ENST00000522026.1_1	RP11-177H2.2	ENST00000520018.2_1	PINX1
ENST00000522026.1_1	RP11-177H2.2	ENST00000554914.1_1	CTD-2135J3.4
ENST00000522026.1_1	RP11-177H2.2	ENST00000314787.7_1	PINX1
ENST00000522026.1_1	RP11-177H2.2	ENST00000519088.5_1	PINX1
ENST00000522026.1_1	RP11-177H2.2	ENST00000523559.1_1	PINX1
ENST00000522026.1_1	RP11-177H2.2	ENST00000524026.1_1	PINX1
ENST00000533322.1_1	RP11-148O21.2	ENST00000526097.1_1	BLK
ENST00000531395.1_1	RP11-297N6.4	ENST00000530337.5_2	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000220584.8_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000623368.3_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000446331.6_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000443614.6_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000525283.5_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000525607.5_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000529464.5_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000525900.5_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000525571.1_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000527045.1_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000528812.5_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000622850.2_1	FDFT1
ENST00000531395.1_1	RP11-297N6.4	ENST00000525551.1_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000530337.5_2	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000220584.8_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000623368.3_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000446331.6_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000443614.6_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000525283.5_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000525607.5_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000529464.5_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000525900.5_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000525571.1_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000527045.1_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000528812.5_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000622850.2_1	FDFT1
ENST00000533405.1_1	RP11-297N6.4	ENST00000525551.1_1	FDFT1
ENST00000602711.1_1	RP11-589N15.2	ENST00000526481.6_1	CTSB
ENST00000528514.1_1	AC145124.2	ENST00000431227.7_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000534732.5_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000529060.5_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000524571.6_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000527300.5_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000533852.6_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000533513.1_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000340537.9_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000524893.5_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000531833.1_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000526708.6_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000534187.6_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000529617.5_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000448228.6_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000534520.5_1	FAM86B1
ENST00000528514.1_1	AC145124.2	ENST00000530385.5_1	FAM86B1
ENST00000522768.1_1	RP11-156K13.1	ENST00000262102.10_1	MTUS1
ENST00000522768.1_1	RP11-156K13.1	ENST00000381869.5_2	MTUS1
ENST00000522768.1_1	RP11-156K13.1	ENST00000523718.5_1	MTUS1
ENST00000519368.1_1	RP11-156K13.2	ENST00000523097.1_1	FGL1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636009.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636815.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000519468.5_2	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000635944.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000518087.7_2	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637528.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636033.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636128.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000523593.6_2	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637202.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637638.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000635769.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637603.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637898.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637609.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636577.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636997.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000520781.6_2	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000638069.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000635998.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636160.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636920.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637095.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636494.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636171.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636435.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636701.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637561.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637636.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000262097.11_2	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637790.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636299.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637536.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637805.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636715.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637946.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637013.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636828.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000520051.2_2	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637792.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636050.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637991.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636537.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637429.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000636455.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637244.1_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000314146.10_1	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000381733.9_2	ASAH1
ENST00000499554.6_1	CTD-2547L16.1	ENST00000637484.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636009.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636815.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000519468.5_2	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000635944.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000518087.7_2	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637528.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636033.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636128.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000523593.6_2	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637202.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637638.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000635769.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637603.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637898.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637609.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636577.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636997.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000520781.6_2	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000638069.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000635998.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636160.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636920.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637095.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636494.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636171.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636435.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636701.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637561.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637636.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000262097.11_2	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637790.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636299.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637536.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637805.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636715.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637946.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637013.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636828.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000520051.2_2	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637792.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636050.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637991.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636537.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637429.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000636455.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637244.1_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000314146.10_1	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000381733.9_2	ASAH1
ENST00000505114.6_1	CTD-2547L16.1	ENST00000637484.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636009.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636815.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000519468.5_2	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000635944.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000518087.7_2	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637528.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636033.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636128.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000523593.6_2	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637202.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637638.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000635769.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637603.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637898.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637609.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636577.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636997.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000520781.6_2	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000638069.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000635998.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636160.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636920.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637095.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636494.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636171.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636435.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636701.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637561.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637636.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000262097.11_2	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637790.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636299.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637536.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637805.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636715.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637946.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637013.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636828.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000520051.2_2	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637792.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636050.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637991.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636537.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637429.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000636455.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000637244.1_1	ASAH1
ENST00000517747.5_1	CTD-2547L16.1	ENST00000314146.10_1	ASAH1
